provider,service,region,pricing_model,currency,product_family,instance_type,operating_system,tenancy,term_length_years,vcpu_count,memory_gb,storage_type,domain_label,price_unit,effective_price_per_hour,is_all_upfront,is_partial_upfront,is_no_upfront,effective_date
aws,AmazonEC2,us-west-2,,US Dollar,General purpose,m6i.12xlarge,Red Hat Enterprise Linux with HA,Dedicated,1.00,48,192.00,,iaas,,7.654574,True,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,us-west-2,,US Dollar,General purpose,m6i.12xlarge,Red Hat Enterprise Linux with HA,Dedicated,3.00,48,192.00,,iaas,,3.489201,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,us-west-2,,US Dollar,General purpose,m6i.12xlarge,Red Hat Enterprise Linux with HA,Dedicated,3.00,48,192.00,,iaas,,7.204020,False,False,True,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,us-west-2,,US Dollar,General purpose,m6i.12xlarge,Red Hat Enterprise Linux with HA,Dedicated,3.00,48,192.00,,iaas,,6.434410,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,us-west-2,,US Dollar,General purpose,m6i.12xlarge,Red Hat Enterprise Linux with HA,Dedicated,1.00,48,192.00,,iaas,,3.756788,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,us-west-2,,US Dollar,General purpose,m6i.12xlarge,Red Hat Enterprise Linux with HA,Dedicated,1.00,48,192.00,,iaas,,7.481634,True,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,us-west-2,,US Dollar,General purpose,m6i.12xlarge,Red Hat Enterprise Linux with HA,Dedicated,3.00,48,192.00,,iaas,,6.371570,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,us-west-2,,US Dollar,General purpose,m6i.12xlarge,Red Hat Enterprise Linux with HA,Dedicated,,48,192.00,,iaas,,9.484800,False,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,us-west-2,,US Dollar,General purpose,m6i.12xlarge,Red Hat Enterprise Linux with HA,Dedicated,3.00,48,192.00,,iaas,,6.914556,True,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,us-west-2,,US Dollar,General purpose,m6i.12xlarge,Red Hat Enterprise Linux with HA,Dedicated,1.00,48,192.00,,iaas,,7.783990,False,False,True,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,us-west-2,,US Dollar,General purpose,m6i.12xlarge,Red Hat Enterprise Linux with HA,Dedicated,3.00,48,192.00,,iaas,,7.068300,False,False,True,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,us-west-2,,US Dollar,General purpose,m6i.12xlarge,Red Hat Enterprise Linux with HA,Dedicated,1.00,48,192.00,,iaas,,3.845083,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-2,,US Dollar,Compute optimized,c7i.12xlarge,Windows,Shared,,48,96.00,,iaas,,2.545200,False,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,us-west-2,,US Dollar,General purpose,m5.4xlarge,Linux,Dedicated,1.00,16,64.00,,iaas,,3.253000,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,us-west-2,,US Dollar,General purpose,m5.4xlarge,Linux,Dedicated,3.00,16,64.00,,iaas,,3.201498,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,us-west-2,,US Dollar,General purpose,m5.4xlarge,Linux,Dedicated,1.00,16,64.00,,iaas,,6.530000,False,False,True,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,us-west-2,,US Dollar,General purpose,m5.4xlarge,Linux,Dedicated,1.00,16,64.00,,iaas,,3.292000,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,us-west-2,,US Dollar,General purpose,m5.4xlarge,Linux,Dedicated,3.00,16,64.00,,iaas,,6.395772,True,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,us-west-2,,US Dollar,General purpose,m5.4xlarge,Linux,Dedicated,1.00,16,64.00,,iaas,,6.568903,True,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,us-west-2,,US Dollar,General purpose,m5.4xlarge,Linux,Dedicated,3.00,16,64.00,,iaas,,3.174462,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,us-west-2,,US Dollar,General purpose,m5.4xlarge,Linux,Dedicated,3.00,16,64.00,,iaas,,6.436000,False,False,True,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,us-west-2,,US Dollar,General purpose,m5.4xlarge,Linux,Dedicated,3.00,16,64.00,,iaas,,3.204000,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,us-west-2,,US Dollar,General purpose,m5.4xlarge,Linux,Dedicated,1.00,16,64.00,,iaas,,3.251198,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,us-west-2,,US Dollar,General purpose,m5.4xlarge,Linux,Dedicated,1.00,16,64.00,,iaas,,6.493269,True,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,us-west-2,,US Dollar,General purpose,m5.4xlarge,Linux,Dedicated,3.00,16,64.00,,iaas,,3.177000,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,us-west-2,,US Dollar,General purpose,m5.4xlarge,Linux,Dedicated,,16,64.00,,iaas,,6.815000,False,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,us-west-2,,US Dollar,General purpose,m5.4xlarge,Linux,Dedicated,3.00,16,64.00,,iaas,,6.330519,True,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,us-west-2,,US Dollar,General purpose,m5.4xlarge,Linux,Dedicated,1.00,16,64.00,,iaas,,6.611000,False,False,True,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,us-west-2,,US Dollar,General purpose,m5.4xlarge,Linux,Dedicated,3.00,16,64.00,,iaas,,6.378000,False,False,True,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,us-west-2,,US Dollar,General purpose,m5.4xlarge,Linux,Dedicated,1.00,16,64.00,,iaas,,3.289756,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-2,,US Dollar,Storage optimized,i7i.8xlarge,Windows,Dedicated,,32,256.00,,iaas,,1.900800,False,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-2,,US Dollar,Storage optimized,i7i.8xlarge,Windows,Dedicated,,32,256.00,,iaas,,5.193900,False,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,sa-east-1,,US Dollar,General purpose,m5ad.xlarge,Linux,Shared,,4,16.00,,iaas,,0.330000,False,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,ca-central-1,,US Dollar,Memory optimized,r6a.4xlarge,Windows,Shared,,16,128.00,,iaas,,0.993600,False,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-2,,US Dollar,Memory optimized,r5a.16xlarge,Ubuntu Pro,Shared,,64,512.00,,iaas,,4.368000,False,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-2,,US Dollar,Storage optimized,i7i.8xlarge,Windows,Shared,,32,256.00,,iaas,,1.900800,False,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-2,,US Dollar,Storage optimized,i7i.8xlarge,Windows,Shared,,32,256.00,,iaas,,4.976200,False,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-south-2,,US Dollar,General purpose,m7i.48xlarge,Red Hat Enterprise Linux with HA,Shared,,192,768.00,,iaas,,37.684800,False,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,us-west-1,,US Dollar,Memory optimized,r8i.metal-96xl,Windows,Dedicated,,384,3072.00,,iaas,,93.379200,False,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,us-east-2,,US Dollar,Compute optimized,c7i.xlarge,Red Hat Enterprise Linux with HA,Shared,,4,8.00,,iaas,,0.306100,False,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-south-2,,US Dollar,Compute optimized,c5.18xlarge,RHEL,Dedicated,,72,144.00,,iaas,,5.450000,False,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-2,,US Dollar,Storage optimized,d3.xlarge,Windows,Shared,,4,32.00,,iaas,,1.304000,False,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-2,,US Dollar,Storage optimized,i7i.large,Windows,Shared,,2,16.00,,iaas,,0.128400,False,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-2,,US Dollar,Storage optimized,i7i.large,Windows,Shared,,2,16.00,,iaas,,0.311000,False,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-2,,US Dollar,Storage optimized,i3en.xlarge,Red Hat Enterprise Linux with HA,Shared,,4,32.00,,iaas,,0.654000,False,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,ap-southeast-5,,US Dollar,Compute optimized,c7gd.12xlarge,Linux,Dedicated,1.00,48,96.00,,iaas,,0.712500,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,ap-southeast-5,,US Dollar,Compute optimized,c7gd.12xlarge,Linux,Dedicated,3.00,48,96.00,,iaas,,0.577725,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,ap-southeast-5,,US Dollar,Compute optimized,c7gd.12xlarge,Linux,Dedicated,1.00,48,96.00,,iaas,,1.489700,False,False,True,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,ap-southeast-5,,US Dollar,Compute optimized,c7gd.12xlarge,Linux,Dedicated,1.00,48,96.00,,iaas,,0.857300,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,ap-southeast-5,,US Dollar,Compute optimized,c7gd.12xlarge,Linux,Dedicated,3.00,48,96.00,,iaas,,1.134953,True,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,ap-southeast-5,,US Dollar,Compute optimized,c7gd.12xlarge,Linux,Dedicated,1.00,48,96.00,,iaas,,1.681611,True,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,ap-southeast-5,,US Dollar,Compute optimized,c7gd.12xlarge,Linux,Dedicated,3.00,48,96.00,,iaas,,0.496235,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,ap-southeast-5,,US Dollar,Compute optimized,c7gd.12xlarge,Linux,Dedicated,,48,96.00,,iaas,,0.739800,False,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,ap-southeast-5,,US Dollar,Compute optimized,c7gd.12xlarge,Linux,Dedicated,3.00,48,96.00,,iaas,,1.238400,False,False,True,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,ap-southeast-5,,US Dollar,Compute optimized,c7gd.12xlarge,Linux,Dedicated,3.00,48,96.00,,iaas,,0.578100,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,ap-southeast-5,,US Dollar,Compute optimized,c7gd.12xlarge,Linux,Dedicated,1.00,48,96.00,,iaas,,0.711955,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,ap-southeast-5,,US Dollar,Compute optimized,c7gd.12xlarge,Linux,Dedicated,1.00,48,96.00,,iaas,,1.398129,True,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,ap-southeast-5,,US Dollar,Compute optimized,c7gd.12xlarge,Linux,Dedicated,3.00,48,96.00,,iaas,,0.496600,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,ap-southeast-5,,US Dollar,Compute optimized,c7gd.12xlarge,Linux,Dedicated,,48,96.00,,iaas,,2.288600,False,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,ap-southeast-5,,US Dollar,Compute optimized,c7gd.12xlarge,Linux,Dedicated,3.00,48,96.00,,iaas,,0.940680,True,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,ap-southeast-5,,US Dollar,Compute optimized,c7gd.12xlarge,Linux,Dedicated,1.00,48,96.00,,iaas,,1.793800,False,False,True,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,ap-southeast-5,,US Dollar,Compute optimized,c7gd.12xlarge,Linux,Dedicated,3.00,48,96.00,,iaas,,1.062200,False,False,True,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,ap-southeast-5,,US Dollar,Compute optimized,c7gd.12xlarge,Linux,Dedicated,1.00,48,96.00,,iaas,,0.856719,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,us-gov-west-1,,US Dollar,General purpose,m7g.12xlarge,SUSE,Dedicated,,48,192.00,,iaas,,2.748700,False,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-2,,US Dollar,Storage optimized,i7i.metal-24xl,Windows,Dedicated,,96,768.00,,iaas,,5.734600,False,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-2,,US Dollar,Storage optimized,i7i.metal-24xl,Windows,Dedicated,,96,768.00,,iaas,,11.165800,False,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-2,,US Dollar,Compute optimized,c7a.4xlarge,RHEL,Shared,,16,32.00,,iaas,,7.148480,False,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-south-2,,US Dollar,General purpose,m8i.metal-96xl,RHEL,Dedicated,,384,1536.00,,iaas,,32.826240,False,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,us-gov-west-1,,US Dollar,GPU instance,g6.12xlarge,Red Hat Enterprise Linux with HA,Dedicated,1.00,48,192.00,,iaas,,2.573010,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,us-gov-west-1,,US Dollar,GPU instance,g6.12xlarge,Red Hat Enterprise Linux with HA,Dedicated,3.00,48,192.00,,iaas,,2.288311,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,us-gov-west-1,,US Dollar,GPU instance,g6.12xlarge,Red Hat Enterprise Linux with HA,Dedicated,1.00,48,192.00,,iaas,,5.343800,False,False,True,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,us-gov-west-1,,US Dollar,GPU instance,g6.12xlarge,Red Hat Enterprise Linux with HA,Dedicated,1.00,48,192.00,,iaas,,3.067460,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,us-gov-west-1,,US Dollar,GPU instance,g6.12xlarge,Red Hat Enterprise Linux with HA,Dedicated,3.00,48,192.00,,iaas,,4.508898,True,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,us-gov-west-1,,US Dollar,GPU instance,g6.12xlarge,Red Hat Enterprise Linux with HA,Dedicated,1.00,48,192.00,,iaas,,6.031942,True,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,us-gov-west-1,,US Dollar,GPU instance,g6.12xlarge,Red Hat Enterprise Linux with HA,Dedicated,3.00,48,192.00,,iaas,,1.949616,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,us-gov-west-1,,US Dollar,GPU instance,g6.12xlarge,Red Hat Enterprise Linux with HA,Dedicated,3.00,48,192.00,,iaas,,4.850940,False,False,True,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,us-gov-west-1,,US Dollar,GPU instance,g6.12xlarge,Red Hat Enterprise Linux with HA,Dedicated,3.00,48,192.00,,iaas,,2.289900,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,us-gov-west-1,,US Dollar,GPU instance,g6.12xlarge,Red Hat Enterprise Linux with HA,Dedicated,1.00,48,192.00,,iaas,,2.571298,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,us-gov-west-1,,US Dollar,GPU instance,g6.12xlarge,Red Hat Enterprise Linux with HA,Dedicated,1.00,48,192.00,,iaas,,5.063427,True,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,us-gov-west-1,,US Dollar,GPU instance,g6.12xlarge,Red Hat Enterprise Linux with HA,Dedicated,3.00,48,192.00,,iaas,,1.950960,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,us-gov-west-1,,US Dollar,GPU instance,g6.12xlarge,Red Hat Enterprise Linux with HA,Dedicated,,48,192.00,,iaas,,7.570430,False,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,us-gov-west-1,,US Dollar,GPU instance,g6.12xlarge,Red Hat Enterprise Linux with HA,Dedicated,3.00,48,192.00,,iaas,,3.736672,True,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,us-gov-west-1,,US Dollar,GPU instance,g6.12xlarge,Red Hat Enterprise Linux with HA,Dedicated,1.00,48,192.00,,iaas,,6.382150,False,False,True,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,us-gov-west-1,,US Dollar,GPU instance,g6.12xlarge,Red Hat Enterprise Linux with HA,Dedicated,3.00,48,192.00,,iaas,,4.118830,False,False,True,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,us-gov-west-1,,US Dollar,GPU instance,g6.12xlarge,Red Hat Enterprise Linux with HA,Dedicated,1.00,48,192.00,,iaas,,3.065366,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-south-2,,US Dollar,Memory optimized,r8i.large,Windows,Dedicated,,2,16.00,,iaas,,0.263000,False,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-2,,US Dollar,Memory optimized,r8i.12xlarge,Linux,Dedicated,,48,384.00,,iaas,,5.118890,False,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-2,,US Dollar,Storage optimized,i7i.metal-48xl,Windows,Shared,,192,1536.00,,iaas,,11.512800,False,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-2,,US Dollar,Storage optimized,i7i.metal-48xl,Windows,Shared,,192,1536.00,,iaas,,21.025000,False,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-2,,US Dollar,Storage optimized,i7i.metal-48xl,Windows,Shared,,192,1536.00,,iaas,,11.512800,False,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-2,,US Dollar,Storage optimized,i7i.metal-48xl,Windows,Shared,,192,1536.00,,iaas,,21.025000,False,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-south-2,,US Dollar,Memory optimized,r6id.24xlarge,Linux,Dedicated,1.00,96,768.00,,iaas,,2.661120,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-south-2,,US Dollar,Memory optimized,r6id.24xlarge,Linux,Dedicated,3.00,96,768.00,,iaas,,2.154917,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-south-2,,US Dollar,Memory optimized,r6id.24xlarge,Linux,Dedicated,1.00,96,768.00,,iaas,,5.588350,False,False,True,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-2,,US Dollar,Memory optimized,x2idn.32xlarge,Linux,Dedicated,3.00,128,2048.00,,iaas,,10.672561,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-south-2,,US Dollar,Memory optimized,r6id.24xlarge,Linux,Dedicated,1.00,96,768.00,,iaas,,3.095280,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-south-2,,US Dollar,Memory optimized,r6id.24xlarge,Linux,Dedicated,3.00,96,768.00,,iaas,,4.223629,True,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-south-2,,US Dollar,Memory optimized,r6id.24xlarge,Linux,Dedicated,1.00,96,768.00,,iaas,,6.062628,True,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-south-2,,US Dollar,Memory optimized,r6id.24xlarge,Linux,Dedicated,3.00,96,768.00,,iaas,,1.772872,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-south-2,,US Dollar,Memory optimized,r6id.24xlarge,Linux,Dedicated,,96,768.00,,iaas,,0.821700,False,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-south-2,,US Dollar,Memory optimized,r6id.24xlarge,Linux,Dedicated,3.00,96,768.00,,iaas,,4.657810,False,False,True,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-south-2,,US Dollar,Memory optimized,r6id.24xlarge,Linux,Dedicated,3.00,96,768.00,,iaas,,2.156390,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-south-2,,US Dollar,Memory optimized,r6id.24xlarge,Linux,Dedicated,1.00,96,768.00,,iaas,,2.659252,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-south-2,,US Dollar,Memory optimized,r6id.24xlarge,Linux,Dedicated,1.00,96,768.00,,iaas,,5.212183,True,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-south-2,,US Dollar,Memory optimized,r6id.24xlarge,Linux,Dedicated,3.00,96,768.00,,iaas,,1.774080,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-south-2,,US Dollar,Memory optimized,r6id.24xlarge,Linux,Dedicated,,96,768.00,,iaas,,8.870400,False,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-south-2,,US Dollar,Memory optimized,r6id.24xlarge,Linux,Dedicated,3.00,96,768.00,,iaas,,3.332991,True,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-south-2,,US Dollar,Memory optimized,r6id.24xlarge,Linux,Dedicated,1.00,96,768.00,,iaas,,6.500090,False,False,True,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-south-2,,US Dollar,Memory optimized,r6id.24xlarge,Linux,Dedicated,3.00,96,768.00,,iaas,,3.832010,False,False,True,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-south-2,,US Dollar,Memory optimized,r6id.24xlarge,Linux,Dedicated,1.00,96,768.00,,iaas,,3.093201,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-2,,US Dollar,Storage optimized,i7i.xlarge,Windows,Shared,,4,32.00,,iaas,,0.274600,False,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-2,,US Dollar,Storage optimized,i7i.xlarge,Windows,Shared,,4,32.00,,iaas,,0.438000,False,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-2,,US Dollar,Storage optimized,i7i.xlarge,Windows,Dedicated,,4,32.00,,iaas,,0.274600,False,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-2,,US Dollar,Storage optimized,i7i.xlarge,Windows,Dedicated,,4,32.00,,iaas,,0.465200,False,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-2,,US Dollar,Memory optimized,x2idn.32xlarge,Linux,Dedicated,1.00,128,2048.00,,iaas,,12.604160,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-2,,US Dollar,Memory optimized,x2idn.32xlarge,Linux,Dedicated,1.00,128,2048.00,,iaas,,25.700730,False,False,True,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-2,,US Dollar,Memory optimized,x2idn.32xlarge,Linux,Dedicated,1.00,128,2048.00,,iaas,,13.595710,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-2,,US Dollar,Memory optimized,x2idn.32xlarge,Linux,Dedicated,3.00,128,2048.00,,iaas,,21.225226,True,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-2,,US Dollar,Memory optimized,x2idn.32xlarge,Linux,Dedicated,1.00,128,2048.00,,iaas,,26.936345,True,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-2,,US Dollar,Memory optimized,x2idn.32xlarge,Linux,Dedicated,3.00,128,2048.00,,iaas,,10.168720,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-2,,US Dollar,Memory optimized,x2idn.32xlarge,Linux,Dedicated,3.00,128,2048.00,,iaas,,21.839720,False,False,True,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-2,,US Dollar,Memory optimized,x2idn.32xlarge,Linux,Dedicated,3.00,128,2048.00,,iaas,,10.679870,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-2,,US Dollar,Memory optimized,x2idn.32xlarge,Linux,Dedicated,1.00,128,2048.00,,iaas,,12.595483,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-2,,US Dollar,Memory optimized,x2idn.32xlarge,Linux,Dedicated,1.00,128,2048.00,,iaas,,24.994182,True,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-2,,US Dollar,Memory optimized,x2idn.32xlarge,Linux,Dedicated,3.00,128,2048.00,,iaas,,10.175690,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-2,,US Dollar,Memory optimized,x2idn.32xlarge,Linux,Dedicated,,128,2048.00,,iaas,,32.166000,False,False,False,2025-12-18 14:30:45.661528+00:00
